ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered,tot_enrollment_sch,teacher_fte,prop_frl_sch,re_amind_sch,re_asian_sch,re_black_sch,re_hisp_sch,re_missing_sch,re_multi_sch,re_nathi_sch,re_white_sch,prop_gen_female_sch,prop_gen_miss_sch
410690000471,OR,42.166986,-123.64327300000001,24420,2017-2018,1,41033,Josephine County,41,OREGON,Lorna Byrne Middle School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000449,Open,Regular School,No,No,No,319,13.00,0.7272727272727273,0.025078369905956112,0,0.01567398119122257,0.10344827586206896,0,0.050156739811912224,0.006269592476489028,0.799373040752351,0.4827586206896552,0
410690000471,OR,42.166986,-123.643273,24420,2014-2015,1,41033,Josephine County,41,OREGON,Lorna Byrne Middle School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000000000000449,Open,Regular School,No,No,N,241,9.00,0.7261410788381742,0.016597510373443983,0.012448132780082987,0.02074688796680498,0.0912863070539419,0,0.029045643153526972,0,0.8298755186721992,0.4896265560165975,NA
410690000471,OR,42.166986,-123.643273,24420,2015-2016,1,41033,Josephine County,41,OREGON,Lorna Byrne Middle School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000002055-00000000000000000449,Open,Regular School,No,No,No,317,11,0.7255520504731862,0.028391167192429023,0.006309148264984227,0.015772870662460567,0.07570977917981073,0,0.03785488958990536,0,0.8359621451104101,0.4794952681388013,NA
410690000472,OR,42.362731,-123.362752,24420,2014-2015,1,41033,Josephine County,41,OREGON,Madrona Elementary School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000000000000450,Open,Regular School,No,No,N,380,16.00,0.6657894736842105,0.034210526315789476,0.010526315789473684,0.007894736842105263,0.10263157894736842,0,0,0.010526315789473684,0.8342105263157895,0.4368421052631579,NA
410690000472,OR,42.362731,-123.362752,24420,2015-2016,1,41033,Josephine County,41,OREGON,Madrona Elementary School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000002055-00000000000000000450,Open,Regular School,No,No,No,342,16,0.6637426900584795,0.017543859649122806,0.011695906432748537,0.005847953216374269,0.08187134502923976,0,0.014619883040935672,0.005847953216374269,0.8625730994152047,0.4619883040935672,NA
410690000472,OR,42.362731000000004,-123.36275200000001,24420,2016-2017,1,41033,Josephine County,41,OREGON,Madrona Elementary School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000450,Open,Regular School,No,No,No,376,15.00,0.6648936170212766,0.010638297872340425,0.007978723404255319,0.0026595744680851063,0.09840425531914894,0,0.02127659574468085,0.005319148936170213,0.8537234042553191,0.48936170212765956,0
410690000472,OR,42.362731000000004,-123.36275200000001,24420,2017-2018,1,41033,Josephine County,41,OREGON,Madrona Elementary School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000450,Open,Regular School,No,No,No,392,18.79,0.6658163265306123,0.007653061224489796,0.00510204081632653,0,0.10204081632653061,0,0.04336734693877551,0,0.8418367346938775,0.4770408163265306,0
410690000473,OR,42.506517,-123.371986,24420,2014-2015,1,41033,Josephine County,41,OREGON,Manzanita Elementary School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000000000000451,Open,Regular School,No,No,N,369,15.00,0.6666666666666666,0.02168021680216802,0,0,0.06233062330623306,0,0.051490514905149054,0.008130081300813009,0.8563685636856369,0.47696476964769646,NA
410690000473,OR,42.506517,-123.371986,24420,2015-2016,1,41033,Josephine County,41,OREGON,Manzanita Elementary School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000002055-00000000000000000451,Open,Regular School,No,No,No,417,16,0.6666666666666666,0.014388489208633094,0.004796163069544364,0.002398081534772182,0.07194244604316546,0,0.05995203836930456,0.007194244604316547,0.8393285371702638,0.486810551558753,NA
410690000473,OR,42.506517,-123.371986,24420,2016-2017,1,41033,Josephine County,41,OREGON,Manzanita Elementary School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000451,Open,Regular School,No,No,No,406,19.00,0.6674876847290641,0.014778325123152709,0.0049261083743842365,0.0024630541871921183,0.059113300492610835,0,0.06896551724137931,0.0049261083743842365,0.8448275862068966,0.4975369458128079,0
410690000473,OR,42.506517,-123.371986,24420,2017-2018,1,41033,Josephine County,41,OREGON,Manzanita Elementary School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000451,Open,Regular School,No,No,No,397,19.00,0.6675062972292192,0.012594458438287154,0,0.005037783375314861,0.07556675062972293,0,0.07304785894206549,0.007556675062972292,0.8261964735516373,0.4836272040302267,0
410690000477,OR,42.218642,-123.27332200000001,24420,2016-2017,1,41033,Josephine County,41,OREGON,Williams Elementary School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000453,Open,Regular School,No,No,No,58,3.50,0.8103448275862069,0.017241379310344827,0.017241379310344827,0,0.05172413793103448,0,0.05172413793103448,0,0.8620689655172413,0.46551724137931033,0
410690000477,OR,42.218642,-123.27332200000001,24420,2017-2018,1,41033,Josephine County,41,OREGON,Williams Elementary School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000453,Open,Regular School,No,No,No,66,3.50,0.803030303030303,0,0,0,0.045454545454545456,0,0.13636363636363635,0,0.8181818181818182,0.5151515151515151,0
410690000477,OR,42.218642,-123.273322,24420,2014-2015,1,41033,Josephine County,41,OREGON,Williams Elementary School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000000000000453,Open,Regular School,No,No,N,62,3.50,0.7903225806451613,0.016129032258064516,0.016129032258064516,0,0.04838709677419355,0,0.06451612903225806,0,0.8548387096774194,0.46774193548387094,NA
410690000477,OR,42.218642,-123.273322,24420,2015-2016,1,41033,Josephine County,41,OREGON,Williams Elementary School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000002055-00000000000000000453,Open,Regular School,No,No,No,61,3.5,0.8032786885245902,0.01639344262295082,0,0,0.06557377049180328,0,0.06557377049180328,0,0.8524590163934426,0.4262295081967213,NA
410690000479,OR,42.325721,-123.33675000000001,24420,2016-2017,1,41033,Josephine County,41,OREGON,Hidden Valley High School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000455,Open,Regular School,No,No,No,596,24.87,0.5151006711409396,0.016778523489932886,0.0016778523489932886,0.0050335570469798654,0.09228187919463088,0,0.03355704697986577,0,0.8506711409395973,0.4949664429530201,0
410690000479,OR,42.325721,-123.33675000000001,24420,2017-2018,1,41033,Josephine County,41,OREGON,Hidden Valley High School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000455,Open,Regular School,No,No,No,559,24.66,0.4364937388193202,0.014311270125223614,0.005366726296958855,0.005366726296958855,0.09302325581395349,0,0.04830053667262969,0,0.8336314847942755,0.4919499105545617,0
410690000479,OR,42.325721,-123.33675,24420,2014-2015,1,41033,Josephine County,41,OREGON,Hidden Valley High School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000000000000455,Open,Regular School,No,No,N,718,25.80,0.5055710306406686,0.036211699164345405,0.006963788300835654,0.004178272980501393,0.08217270194986072,0,0.013927576601671309,0.001392757660167131,0.8551532033426184,0.4637883008356546,NA
410690000479,OR,42.325721,-123.33675,24420,2015-2016,1,41033,Josephine County,41,OREGON,Hidden Valley High School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000002055-00000000000000000455,Open,Regular School,No,No,No,628,25.87,0.49363057324840764,0.02388535031847134,0.004777070063694267,0.007961783439490446,0.08598726114649681,0,0.01910828025477707,0,0.85828025477707,0.4856687898089172,NA
410690000480,OR,42.1671,-123.633691,24420,2015-2016,1,41033,Josephine County,41,OREGON,Illinois Valley High School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000002055-00000000000000000456,Open,Regular School,No,No,No,356,17.77,0.7247191011235955,0.03932584269662921,0.025280898876404494,0.025280898876404494,0.10674157303370786,0,0.014044943820224719,0,0.7893258426966292,0.4803370786516854,NA
410690000480,OR,42.167125,-123.632014,24420,2014-2015,1,41033,Josephine County,41,OREGON,Illinois Valley High School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000000000000456,Open,Regular School,No,No,N,347,17.75,0.7175792507204611,0.05763688760806916,0.02881844380403458,0.01729106628242075,0.10951008645533142,0,0.008645533141210375,0.002881844380403458,0.7752161383285303,0.44668587896253603,NA
410690000480,OR,42.167327,-123.63159700000001,24420,2016-2017,1,41033,Josephine County,41,OREGON,Illinois Valley High School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000456,Open,Regular School,No,No,No,345,17.96,0.7246376811594203,0.03188405797101449,0.020289855072463767,0.020289855072463767,0.10434782608695652,0,0.020289855072463767,0.002898550724637681,0.8,0.48695652173913045,0
410690000480,OR,42.167327,-123.63159700000001,24420,2017-2018,1,41033,Josephine County,41,OREGON,Illinois Valley High School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000456,Open,Regular School,No,No,No,344,18.00,0.7267441860465116,0.02616279069767442,0.014534883720930232,0.014534883720930232,0.12790697674418605,0,0.055232558139534885,0,0.7616279069767442,0.4738372093023256,0
410690000481,OR,42.5178,-123.378461,24420,2014-2015,1,41033,Josephine County,41,OREGON,North Valley High School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000000000000457,Open,Regular School,No,No,N,562,21.80,0.4626334519572954,0.02491103202846975,0.0071174377224199285,0.008896797153024912,0.0711743772241993,0,0.05338078291814947,0.0035587188612099642,0.8309608540925267,0.501779359430605,NA
410690000481,OR,42.5178,-123.378461,24420,2015-2016,1,41033,Josephine County,41,OREGON,North Valley High School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000002055-00000000000000000457,Open,Regular School,No,No,No,545,22,0.4954128440366973,0.029357798165137616,0.005504587155963303,0.009174311926605505,0.06422018348623854,0,0.045871559633027525,0.001834862385321101,0.8440366972477065,0.4972477064220184,NA
410690000481,OR,42.5184,-123.370372,24420,2016-2017,1,41033,Josephine County,41,OREGON,North Valley High School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000457,Open,Regular School,No,No,No,544,22.00,0.5110294117647058,0.02389705882352941,0.003676470588235294,0.001838235294117647,0.0661764705882353,0,0.06433823529411764,0.001838235294117647,0.8382352941176471,0.5091911764705882,0
410690000481,OR,42.5184,-123.370372,24420,2017-2018,1,41033,Josephine County,41,OREGON,North Valley High School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000000457,Open,Regular School,No,No,No,521,22.00,0.43570057581573896,0.019193857965451054,0.005758157389635317,0,0.08829174664107485,0,0.0690978886756238,0.0019193857965451055,0.8157389635316699,0.4875239923224568,0
410690001797,OR,42.694957,-123.397597,24420,2014-2015,1,41033,Josephine County,41,OREGON,Sunny Wolf Charter School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000000000004823,Open,Regular School,No,Yes,N,76,3.87,0.881578947368421,0,0,0.02631578947368421,0.02631578947368421,0,0.07894736842105263,0,0.868421052631579,0.5526315789473685,NA
410690001797,OR,42.695501,-123.39801000000001,24420,2016-2017,1,41033,Josephine County,41,OREGON,Sunny Wolf Charter School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000004823,Open,Regular School,No,Yes,No,93,6.00,0.8817204301075269,0.043010752688172046,0,0.010752688172043012,0.06451612903225806,0,0.08602150537634409,0.010752688172043012,0.7849462365591398,0.46236559139784944,0
410690001797,OR,42.695501,-123.39801000000001,24420,2017-2018,1,41033,Josephine County,41,OREGON,Sunny Wolf Charter School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000004823,Open,Regular School,No,Yes,No,99,6.00,0.7676767676767676,0.030303030303030304,0,0.010101010101010102,0.06060606060606061,0,0.08080808080808081,0,0.8181818181818182,0.5151515151515151,0
410690001797,OR,42.695501,-123.39801,24420,2015-2016,1,41033,Josephine County,41,OREGON,Sunny Wolf Charter School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000002055-00000000000000004823,Open,Regular School,No,Yes,No,81,6,0.8765432098765432,0.024691358024691357,0,0.024691358024691357,0.04938271604938271,0,0.07407407407407407,0,0.8271604938271605,0.5185185185185185,NA
410690001812,OR,42.331386,-123.3323,24420,2016-2017,1,41033,Josephine County,41,OREGON,Woodland Charter School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000005063,Open,Regular School,No,Yes,No,163,9.25,NA,0.03067484662576687,0,0,0.006134969325153374,0,0.04294478527607362,0,0.9202453987730062,0.5705521472392638,0
410690001812,OR,42.331386,-123.3323,24420,2017-2018,1,41033,Josephine County,41,OREGON,Woodland Charter School,Three Rivers/Josephine County SD,OR-00000000002055,4106900,OR-00000000002055-00000000000000005063,Open,Regular School,No,Yes,No,170,11.50,NA,0.023529411764705882,0.0058823529411764705,0,0.047058823529411764,0,0.058823529411764705,0,0.8647058823529412,0.5764705882352941,0
410690001812,OR,42.33155,-123.332731,24420,2014-2015,1,41033,Josephine County,41,OREGON,Woodland Charter School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000000000005063,Open,Regular School,No,Yes,N,122,7.25,-0.00819672131147541,0.03278688524590164,0,0,0.03278688524590164,0,0.06557377049180328,0,0.8688524590163934,0.5819672131147541,NA
410690001812,OR,42.33155,-123.332731,24420,2015-2016,1,41033,Josephine County,41,OREGON,Woodland Charter School,Three Rivers/Josephine County SD,00000000002055,4106900,00000000002055-00000000000000005063,Open,Regular School,No,Yes,No,138,9.25,-0.007246376811594203,0.021739130434782608,0,0,0.028985507246376812,0,0.043478260869565216,0,0.9057971014492754,0.5797101449275363,NA
410693000203,OR,44.172426,-123.31207900000001,21660,2016-2017,1,41039,Lane County,41,OREGON,Territorial Elementary School,Junction City SD 69,OR-00000000002091,4106930,OR-00000000002091-00000000000000001297,Open,Regular School,No,No,No,129,6.89,0.3023255813953488,0.023255813953488372,0,0.007751937984496124,0.08527131782945736,0,0.05426356589147287,0,0.8294573643410853,0.4806201550387597,0
410693000203,OR,44.172426,-123.31207900000001,21660,2017-2018,1,41039,Lane County,41,OREGON,Territorial Elementary School,Junction City SD 69,OR-00000000002091,4106930,OR-00000000002091-00000000000000001297,Open,Regular School,No,No,No,146,7.14,0.3493150684931507,0.0136986301369863,0,0.00684931506849315,0.0821917808219178,0,0.04794520547945205,0,0.8493150684931506,0.4589041095890411,0
410693000203,OR,44.172426,-123.312079,21660,2014-2015,1,41039,Lane County,41,OREGON,Territorial Elementary School,Junction City SD 69,00000000002091,4106930,00000000000000001297,Open,Regular School,No,No,N,123,6.22,0.4065040650406504,0.04878048780487805,0,0.008130081300813009,0.12195121951219512,0,0.04065040650406504,0,0.7804878048780488,0.4634146341463415,NA
410693000203,OR,44.172426,-123.312079,21660,2015-2016,1,41039,Lane County,41,OREGON,Territorial Elementary School,Junction City SD 69,00000000002091,4106930,00000000002091-00000000000000001297,Open,Regular School,No,No,No,132,6.79,0.42424242424242425,0.030303030303030304,0,0.007575757575757576,0.12878787878787878,0,0.05303030303030303,0,0.7803030303030303,0.45454545454545453,NA
410693000630,OR,44.225979,-123.20862100000001,21660,2016-2017,1,41039,Lane County,41,OREGON,Laurel Elementary School,Junction City SD 69,OR-00000000002091,4106930,OR-00000000002091-00000000000000000595,Open,Regular School,No,No,No,502,25.52,0.5398406374501992,0.045816733067729085,0.00597609561752988,0.01593625498007968,0.12350597609561753,0,0.01593625498007968,0.00597609561752988,0.7868525896414342,0.4601593625498008,0
410693000630,OR,44.225979,-123.20862100000001,21660,2017-2018,1,41039,Lane County,41,OREGON,Laurel Elementary School,Junction City SD 69,OR-00000000002091,4106930,OR-00000000002091-00000000000000000595,Open,Regular School,No,No,No,489,26.68,0.47648261758691207,0.034764826175869123,0.010224948875255624,0.016359918200409,0.1165644171779141,0,0.028629856850715747,0.00408997955010225,0.7893660531697342,0.44171779141104295,0
410693000630,OR,44.225979,-123.208621,21660,2014-2015,1,41039,Lane County,41,OREGON,Laurel Elementary School,Junction City SD 69,00000000002091,4106930,00000000000000000595,Open,Regular School,No,No,N,521,25.85,0.5700575815738963,0.0345489443378119,0.009596928982725527,0.015355086372360844,0.12092130518234165,0,0.009596928982725527,0.0019193857965451055,0.8080614203454894,0.4971209213051823,NA
410693000630,OR,44.225979,-123.208621,21660,2015-2016,1,41039,Lane County,41,OREGON,Laurel Elementary School,Junction City SD 69,00000000002091,4106930,00000000002091-00000000000000000595,Open,Regular School,No,No,No,500,26.68,0.588,0.034,0.01,0.014,0.138,0,0.018,0.004,0.782,0.494,NA
410693000631,OR,44.226504,-123.214956,21660,2014-2015,1,41039,Lane County,41,OREGON,Oaklea Middle School,Junction City SD 69,00000000002091,4106930,00000000000000000596,Open,Regular School,No,No,N,482,24.36,0.5228215767634855,0.03112033195020747,0.012448132780082987,0.016597510373443983,0.0975103734439834,0,0.07468879668049792,0.002074688796680498,0.7655601659751037,0.49377593360995853,NA
