school_year,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,ncessch,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered
2018-2019,41,OREGON,Pacific High School,Port Orford-Langlois SD 2CJ,OR-00000000001973,4110020,OR-00000000001973-00000000000000000229,411002000247,Open,Regular School,No,No,No
2018-2019,41,OREGON,Rieke Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000001299,411004000371,Open,Regular School,No,No,No
2018-2019,41,OREGON,Abernethy Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000822,411004000865,Open,Regular School,No,No,No
2018-2019,41,OREGON,Ainsworth Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000823,411004000866,Open,Regular School,No,No,No
2018-2019,41,OREGON,Alameda Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000824,411004000867,Open,Regular School,No,No,No
2018-2019,41,OREGON,Arleta Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000826,411004000869,Open,Regular School,No,No,No
2018-2019,41,OREGON,Astor Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000827,411004000870,Open,Regular School,No,No,No
2018-2019,41,OREGON,Atkinson Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000828,411004000871,Open,Regular School,No,No,No
2018-2019,41,OREGON,Rosa Parks Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000829,411004000872,Open,Regular School,No,No,Yes
2018-2019,41,OREGON,Beach Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000830,411004000873,Open,Regular School,No,No,Yes
2018-2019,41,OREGON,Beaumont Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000831,411004000874,Open,Regular School,No,No,No
2018-2019,41,OREGON,Boise-Eliot Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000833,411004000876,Open,Regular School,No,No,Yes
2018-2019,41,OREGON,Bridger Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000834,411004000877,Open,Regular School,No,No,No
2018-2019,41,OREGON,Bridlemile Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000835,411004000878,Open,Regular School,No,No,No
2018-2019,41,OREGON,Buckman Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000837,411004000880,Open,Regular School,No,No,No
2018-2019,41,OREGON,Capitol Hill Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000838,411004000881,Open,Regular School,No,No,No
2018-2019,41,OREGON,Chapman Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000839,411004000882,Open,Regular School,No,No,No
2018-2019,41,OREGON,Chief Joseph Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000840,411004000883,Open,Regular School,No,No,No
2018-2019,41,OREGON,Cesar Chavez K-8 School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000841,411004000884,Open,Regular School,No,No,No
2018-2019,41,OREGON,Harrison Park School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000842,411004000885,Open,Regular School,No,No,No
2018-2019,41,OREGON,Creston Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000843,411004000886,Open,Regular School,No,No,No
2018-2019,41,OREGON,Duniway Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000844,411004000887,Open,Regular School,No,No,No
2018-2019,41,OREGON,Faubion Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000847,411004000890,Open,Regular School,No,No,Yes
2018-2019,41,OREGON,George Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000849,411004000893,Open,Regular School,No,No,No
2018-2019,41,OREGON,Glencoe Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000850,411004000894,Open,Regular School,No,No,No
2018-2019,41,OREGON,Gray Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000852,411004000896,Open,Regular School,No,No,No
2018-2019,41,OREGON,Grout Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000854,411004000898,Open,Regular School,No,No,No
2018-2019,41,OREGON,Hayhurst Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000855,411004000899,Open,Regular School,No,No,No
2018-2019,41,OREGON,Beverly Cleary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000857,411004000901,Open,Regular School,No,No,No
2018-2019,41,OREGON,Hosford Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000858,411004000902,Open,Regular School,No,No,No
2018-2019,41,OREGON,Irvington Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000861,411004000905,Open,Regular School,No,No,No
2018-2019,41,OREGON,James John Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000862,411004000906,Open,Regular School,No,No,No
2018-2019,41,OREGON,Kelly Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000864,411004000909,Open,Regular School,No,No,No
2018-2019,41,OREGON,Martin Luther King Jr. School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000866,411004000911,Open,Regular School,No,No,Yes
2018-2019,41,OREGON,Lane Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000001243,411004000912,Open,Regular School,No,No,No
2018-2019,41,OREGON,Laurelhurst Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000868,411004000913,Open,Regular School,No,No,No
2018-2019,41,OREGON,Lee Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000869,411004000914,Open,Regular School,No,No,No
2018-2019,41,OREGON,Lent Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000870,411004000915,Open,Regular School,No,No,No
2018-2019,41,OREGON,Lewis Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000871,411004000916,Open,Regular School,No,No,No
2018-2019,41,OREGON,Llewellyn Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000872,411004000917,Open,Regular School,No,No,No
2018-2019,41,OREGON,Maplewood Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000873,411004000918,Open,Regular School,No,No,No
2018-2019,41,OREGON,Markham Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000001278,411004000919,Open,Regular School,No,No,No
2018-2019,41,OREGON,Marysville Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000875,411004000920,Open,Regular School,No,No,No
2018-2019,41,OREGON,Mt Tabor Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000877,411004000922,Open,Regular School,No,No,No
2018-2019,41,OREGON,Ockley Green Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000878,411004000925,Open,Regular School,No,No,No
2018-2019,41,OREGON,Peninsula Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000879,411004000926,Open,Regular School,No,No,No
2018-2019,41,OREGON,Richmond Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000883,411004000930,Open,Regular School,No,No,Yes
2018-2019,41,OREGON,Rigler Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000884,411004000931,Open,Regular School,No,No,No
2018-2019,41,OREGON,Roseway Heights School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000885,411004000932,Open,Regular School,No,No,No
2018-2019,41,OREGON,Sabin Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000886,411004000933,Open,Regular School,No,No,Yes
2018-2019,41,OREGON,Scott Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000887,411004000935,Open,Regular School,No,No,No
2018-2019,41,OREGON,Sellwood Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000888,411004000936,Open,Regular School,No,No,No
2018-2019,41,OREGON,Sitton Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000889,411004000937,Open,Regular School,No,No,No
2018-2019,41,OREGON,Skyline Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000890,411004000938,Open,Regular School,No,No,No
2018-2019,41,OREGON,Stephenson Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000892,411004000940,Open,Regular School,No,No,No
2018-2019,41,OREGON,Sunnyside Environmental School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000893,411004000941,Open,Regular School,No,No,No
2018-2019,41,OREGON,Vernon Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000895,411004000944,Open,Regular School,No,No,Yes
2018-2019,41,OREGON,Vestal Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000896,411004000945,Open,Regular School,No,No,No
2018-2019,41,OREGON,West Sylvan Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000898,411004000947,Open,Regular School,No,No,No
2018-2019,41,OREGON,Whitman Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000900,411004000949,Open,Regular School,No,No,No
2018-2019,41,OREGON,Woodlawn Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000902,411004000952,Open,Regular School,No,No,Yes
2018-2019,41,OREGON,Woodmere Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000903,411004000953,Open,Regular School,No,No,No
2018-2019,41,OREGON,Woodstock Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000904,411004000954,Open,Regular School,No,No,No
2018-2019,41,OREGON,Benson Polytechnic High School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000906,411004000956,Open,Regular School,No,No,No
2018-2019,41,OREGON,Cleveland High School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000909,411004000958,Open,Regular School,No,No,No
2018-2019,41,OREGON,Franklin High School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000911,411004000960,Open,Regular School,No,No,No
2018-2019,41,OREGON,Grant High School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000912,411004000962,Open,Regular School,No,No,No
2018-2019,41,OREGON,Jefferson High School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000913,411004000964,Open,Regular School,No,No,No
2018-2019,41,OREGON,Lincoln High School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000914,411004000966,Open,Regular School,No,No,No
2018-2019,41,OREGON,Metropolitan Learning Center,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000916,411004000967,Open,Alternative School,No,No,No
2018-2019,41,OREGON,Madison High School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000915,411004000968,Open,Regular School,No,No,No
2018-2019,41,OREGON,Wilson High School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000922,411004000975,Open,Regular School,No,No,No
2018-2019,41,OREGON,da Vinci Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000001363,411004001079,Open,Regular School,No,No,No
2018-2019,41,OREGON,Winterhaven School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000001364,411004001102,Open,Regular School,No,No,No
2018-2019,41,OREGON,Harriet Tubman Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000894,411004001315,Reopened,Regular School,No,No,No
2018-2019,41,OREGON,Jackson Middle School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000001277,411004001365,Open,Regular School,No,No,No
2018-2019,41,OREGON,Forest Park Elementary School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000002413,411004001395,Open,Regular School,No,No,No
2018-2019,41,OREGON,Opal School of the Portland Children's Museum,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000003451,411004001435,Open,Regular School,No,Yes,No
2018-2019,41,OREGON,Emerson School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000003991,411004001581,Open,Regular School,No,Yes,No
2018-2019,41,OREGON,Portland Village School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000004534,411004001649,Open,Regular School,No,Yes,No
2018-2019,41,OREGON,Alliance High School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000004507,411004001652,Open,Alternative School,No,No,No
2018-2019,41,OREGON,Portland Arthur Academy Charter School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000004400,411004001667,Open,Regular School,No,Yes,No
2018-2019,41,OREGON,Creative Science School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000004640,411004001765,Open,Regular School,No,No,No
2018-2019,41,OREGON,Le Monde French Immersion Public Charter School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000005060,411004001814,Open,Regular School,No,Yes,No
2018-2019,41,OREGON,Roosevelt High School,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000000918,411004001821,Open,Regular School,No,No,No
2018-2019,41,OREGON,Kairos PDX,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000005218,411004001830,Open,Regular School,No,Yes,No
2018-2019,41,OREGON,Rose City Park,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000005427,411004001868,New,Regular School,No,No,No
2018-2019,41,OREGON,Trillium,Portland SD 1J,OR-00000000002180,4110040,OR-00000000002180-00000000000000003616,411004004190,Open,Regular School,No,Yes,No
2018-2019,41,OREGON,Powers Elementary School,Powers SD 31,OR-00000000001967,4110080,OR-00000000001967-00000000000000000210,411008000226,Open,Regular School,No,No,No
2018-2019,41,OREGON,Powers High School,Powers SD 31,OR-00000000001967,4110080,OR-00000000001967-00000000000000000211,411008000227,Open,Regular School,No,No,No
2018-2019,41,OREGON,Prairie City School,Prairie City SD 4,OR-00000000002009,4110110,OR-00000000002009-00000000000000003349,411011000352,Open,Regular School,No,No,No
2018-2019,41,OREGON,Prospect Charter School,Prospect SD 59,OR-00000000002045,4110200,OR-00000000002045-00000000000000003356,411020000111,Open,Regular School,No,Yes,No
2018-2019,41,OREGON,John Tuck Elementary School,Redmond SD 2J,OR-00000000001977,4110350,OR-00000000001977-00000000000000000258,411035000277,Open,Regular School,No,No,No
2018-2019,41,OREGON,M A Lynch Elementary School,Redmond SD 2J,OR-00000000001977,4110350,OR-00000000001977-00000000000000000259,411035000278,Open,Regular School,No,No,No
2018-2019,41,OREGON,Terrebonne Community School,Redmond SD 2J,OR-00000000001977,4110350,OR-00000000001977-00000000000000000260,411035000279,Open,Regular School,No,No,No
2018-2019,41,OREGON,Tumalo Community School,Redmond SD 2J,OR-00000000001977,4110350,OR-00000000001977-00000000000000000261,411035000280,Open,Regular School,No,No,No
2018-2019,41,OREGON,Obsidian Middle School,Redmond SD 2J,OR-00000000001977,4110350,OR-00000000001977-00000000000000000262,411035000281,Open,Regular School,No,No,No
2018-2019,41,OREGON,Redmond High School,Redmond SD 2J,OR-00000000001977,4110350,OR-00000000001977-00000000000000000263,411035000282,Open,Regular School,No,No,No
2018-2019,41,OREGON,Elton Gregory Middle School,Redmond SD 2J,OR-00000000001977,4110350,OR-00000000001977-00000000000000001326,411035000647,Open,Regular School,No,No,No
